ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
31238,37,unknown,single,tertiary,no,0,no,no,cellular,3,mar,426,1,-1,0,unknown,yes
8118,35,admin.,married,secondary,no,1098,yes,yes,unknown,2,jun,143,2,-1,0,unknown,no
7535,50,technician,married,tertiary,no,11804,yes,no,unknown,30,may,83,1,-1,0,unknown,no
2015,31,admin.,single,secondary,no,620,no,no,unknown,9,may,166,3,-1,0,unknown,no
24656,46,management,married,tertiary,no,1375,yes,no,cellular,17,nov,308,3,-1,0,unknown,no
28254,36,management,single,tertiary,no,-155,yes,no,cellular,29,jan,94,1,-1,0,unknown,no
17178,39,management,single,tertiary,no,168,no,no,cellular,28,jul,56,9,-1,0,unknown,no
26350,32,blue-collar,married,secondary,no,0,yes,no,cellular,20,nov,189,1,170,1,other,no
5677,43,entrepreneur,single,tertiary,no,0,yes,no,unknown,26,may,142,3,-1,0,unknown,no
35363,28,blue-collar,married,secondary,no,922,yes,no,cellular,7,may,226,1,339,1,other,no
25334,51,management,married,tertiary,no,1612,yes,no,cellular,18,nov,61,2,131,1,failure,no
7523,46,blue-collar,married,primary,no,476,yes,no,unknown,30,may,311,4,-1,0,unknown,no
33999,29,technician,single,tertiary,no,1669,no,no,cellular,30,apr,196,1,86,1,success,no
41695,57,retired,married,secondary,no,415,no,no,cellular,6,oct,408,1,410,2,failure,no
29980,33,unemployed,single,secondary,no,237,yes,no,cellular,4,feb,1052,2,-1,0,unknown,no
31969,49,blue-collar,single,secondary,no,8982,yes,no,cellular,13,apr,470,2,334,1,failure,no
10486,39,technician,single,secondary,no,175,no,yes,unknown,16,jun,757,2,-1,0,unknown,no
30568,31,technician,single,tertiary,no,3729,yes,no,cellular,5,feb,176,2,8,10,other,no
19353,50,unemployed,single,tertiary,no,0,yes,no,cellular,6,aug,102,2,-1,0,unknown,no
11130,27,entrepreneur,married,secondary,no,47,yes,no,unknown,18,jun,114,4,-1,0,unknown,no
30070,28,entrepreneur,single,tertiary,no,95,no,no,cellular,4,feb,255,2,-1,0,unknown,no
32308,55,management,single,unknown,no,111,no,no,cellular,16,apr,117,1,-1,0,unknown,no
16665,45,blue-collar,married,primary,no,0,yes,no,cellular,24,jul,137,1,-1,0,unknown,no
32972,47,blue-collar,divorced,secondary,no,3823,yes,yes,cellular,17,apr,647,2,-1,0,unknown,no
19635,33,management,single,tertiary,no,1308,no,no,cellular,7,aug,194,6,-1,0,unknown,no
4981,29,blue-collar,single,secondary,no,0,no,no,unknown,21,may,623,1,-1,0,unknown,no
6135,31,blue-collar,married,primary,yes,0,yes,no,unknown,27,may,159,2,-1,0,unknown,no
37509,48,technician,married,secondary,no,-38,yes,no,cellular,13,may,331,3,-1,0,unknown,no
39779,59,retired,married,tertiary,no,1312,yes,no,cellular,1,jun,244,2,-1,0,unknown,no
29796,33,technician,married,secondary,no,0,yes,yes,cellular,4,feb,154,2,-1,0,unknown,no
44265,42,technician,single,secondary,no,631,no,no,telephone,22,jul,171,2,413,3,failure,no
32217,29,admin.,divorced,secondary,no,589,yes,no,telephone,16,apr,262,6,316,1,other,no
12908,33,services,single,secondary,no,329,yes,yes,cellular,7,jul,227,4,-1,0,unknown,no
24985,51,technician,married,tertiary,no,7338,no,no,cellular,18,nov,82,1,-1,0,unknown,no
2530,40,admin.,divorced,secondary,no,221,yes,no,unknown,13,may,154,2,-1,0,unknown,no
44016,22,student,single,secondary,no,10971,no,no,cellular,28,jun,181,2,-1,0,unknown,no
39631,26,student,single,tertiary,no,39,no,no,cellular,26,may,396,3,-1,0,unknown,yes
34428,33,admin.,single,secondary,no,346,yes,no,cellular,5,may,24,7,354,2,other,no
31639,47,admin.,single,secondary,no,1544,yes,no,cellular,6,apr,104,1,312,1,failure,no
30881,57,management,married,tertiary,no,105,no,no,cellular,9,feb,415,4,-1,0,unknown,no
23919,46,management,divorced,secondary,no,-852,no,yes,cellular,29,aug,728,2,-1,0,unknown,no
11529,36,blue-collar,single,secondary,no,0,no,no,unknown,19,jun,238,1,-1,0,unknown,no
25150,35,entrepreneur,married,secondary,no,1309,yes,no,cellular,18,nov,73,3,-1,0,unknown,no
30222,26,blue-collar,single,tertiary,no,1527,no,no,cellular,5,feb,167,1,-1,0,unknown,no
14745,35,blue-collar,single,secondary,no,885,yes,no,cellular,15,jul,632,6,-1,0,unknown,yes
464,39,unemployed,married,primary,no,408,yes,no,unknown,6,may,53,1,-1,0,unknown,no
12425,35,technician,married,tertiary,no,1526,yes,no,unknown,30,jun,138,4,-1,0,unknown,no
855,43,blue-collar,divorced,secondary,no,370,yes,no,unknown,7,may,216,1,-1,0,unknown,no
17105,57,retired,divorced,primary,no,63,no,yes,cellular,25,jul,1448,17,-1,0,unknown,yes
42387,22,student,single,tertiary,no,691,no,no,cellular,30,nov,260,5,103,1,success,yes
6569,34,blue-collar,married,primary,no,100,yes,yes,unknown,28,may,74,3,-1,0,unknown,no
23132,32,management,single,tertiary,no,631,no,no,cellular,26,aug,145,5,-1,0,unknown,no
29742,36,technician,single,secondary,no,1855,yes,no,cellular,4,feb,75,1,273,1,failure,no
4641,44,technician,divorced,secondary,no,982,yes,no,unknown,20,may,650,3,-1,0,unknown,yes
33286,59,management,divorced,tertiary,no,258,yes,no,cellular,20,apr,33,1,173,1,success,no
7027,43,admin.,married,primary,no,-516,yes,no,unknown,28,may,438,2,-1,0,unknown,no
17089,28,management,single,secondary,no,265,yes,no,cellular,25,jul,194,2,-1,0,unknown,no
16007,40,management,married,tertiary,no,268,yes,no,cellular,22,jul,352,3,-1,0,unknown,no
25721,33,self-employed,married,tertiary,no,0,yes,no,cellular,19,nov,122,2,-1,0,unknown,no
3333,42,blue-collar,married,secondary,no,597,yes,no,unknown,15,may,124,1,-1,0,unknown,no
8051,31,unemployed,single,secondary,no,8,yes,no,unknown,2,jun,123,1,-1,0,unknown,no
38233,35,unemployed,married,tertiary,no,1849,yes,no,cellular,15,may,111,1,-1,0,unknown,no
33526,33,management,married,secondary,no,-14,yes,no,cellular,20,apr,856,3,-1,0,unknown,no
37366,51,blue-collar,divorced,primary,no,-19,yes,no,cellular,13,may,829,1,296,11,failure,yes
13686,29,admin.,single,secondary,no,1,no,no,telephone,9,jul,372,1,-1,0,unknown,no
30161,31,management,divorced,tertiary,no,106,yes,no,cellular,5,feb,67,2,202,1,failure,no
21979,37,management,single,tertiary,no,361,no,no,cellular,20,aug,174,2,-1,0,unknown,no
41121,67,retired,married,unknown,no,696,no,no,telephone,17,aug,119,1,105,2,failure,no
801,29,technician,married,secondary,no,8,no,no,unknown,7,may,113,1,-1,0,unknown,no
1417,43,management,divorced,tertiary,no,388,yes,no,unknown,8,may,2087,2,-1,0,unknown,yes
32852,30,admin.,single,secondary,no,939,yes,no,cellular,17,apr,207,1,-1,0,unknown,no
2649,60,retired,married,secondary,no,1390,no,yes,unknown,13,may,58,2,-1,0,unknown,no
6155,31,technician,married,secondary,no,169,yes,no,unknown,27,may,143,1,-1,0,unknown,no
8772,26,services,married,secondary,no,-285,yes,yes,unknown,4,jun,279,1,-1,0,unknown,no
16411,29,blue-collar,married,unknown,yes,163,yes,yes,cellular,23,jul,586,2,-1,0,unknown,no
23291,54,blue-collar,married,primary,no,946,no,no,cellular,27,aug,116,9,-1,0,unknown,no
17799,40,housemaid,married,primary,no,224,yes,no,cellular,29,jul,138,3,-1,0,unknown,no
7957,41,blue-collar,single,secondary,no,304,yes,no,unknown,30,may,395,2,-1,0,unknown,no
30499,28,technician,married,tertiary,no,510,yes,no,cellular,5,feb,110,2,-1,0,unknown,no
31770,36,technician,single,secondary,no,524,yes,no,cellular,8,apr,95,1,-1,0,unknown,no
45126,40,management,divorced,tertiary,no,858,no,no,cellular,26,oct,202,2,-1,0,unknown,yes
31462,36,entrepreneur,single,secondary,no,45,yes,no,cellular,1,apr,131,1,-1,0,unknown,no
33667,34,services,married,secondary,no,305,yes,no,cellular,20,apr,212,2,-1,0,unknown,no
4455,35,admin.,married,secondary,no,3187,yes,no,unknown,20,may,71,1,-1,0,unknown,no
32821,24,blue-collar,married,secondary,no,-220,yes,no,cellular,17,apr,401,1,15,1,failure,no
13580,33,management,single,tertiary,no,383,yes,no,cellular,9,jul,125,1,-1,0,unknown,no
21015,30,management,married,tertiary,no,1165,yes,yes,cellular,14,aug,80,2,-1,0,unknown,no
10055,38,admin.,single,secondary,no,4023,no,no,unknown,11,jun,339,2,-1,0,unknown,no
11675,45,blue-collar,married,primary,no,360,no,no,unknown,20,jun,98,2,-1,0,unknown,no
23699,34,management,single,tertiary,yes,621,no,no,cellular,28,aug,205,3,-1,0,unknown,no
40199,52,unemployed,married,primary,no,426,no,no,cellular,8,jun,252,5,-1,0,unknown,no
43565,30,admin.,single,secondary,no,915,yes,no,unknown,27,apr,370,1,-1,0,unknown,yes
25980,36,admin.,married,secondary,no,1207,yes,no,cellular,19,nov,1792,2,-1,0,unknown,yes
35350,42,blue-collar,married,secondary,no,2044,yes,yes,cellular,7,may,155,1,282,5,failure,no
3744,38,blue-collar,married,secondary,no,961,yes,no,unknown,16,may,346,1,-1,0,unknown,no
2099,31,services,single,secondary,no,2963,yes,no,unknown,12,may,124,1,-1,0,unknown,no
30931,43,unemployed,married,tertiary,no,58,yes,no,cellular,9,feb,48,4,-1,0,unknown,no
2504,51,admin.,single,secondary,no,3132,no,no,unknown,13,may,459,1,-1,0,unknown,no
27376,36,blue-collar,married,secondary,no,3266,yes,no,cellular,21,nov,94,1,-1,0,unknown,no
43577,56,management,single,tertiary,no,15311,no,no,cellular,29,apr,157,6,-1,0,unknown,no
16563,27,services,single,tertiary,no,1501,yes,no,cellular,24,jul,187,1,-1,0,unknown,no
22133,53,blue-collar,married,primary,no,2295,no,no,cellular,21,aug,65,10,-1,0,unknown,no
16836,42,technician,single,tertiary,no,-411,yes,no,cellular,24,jul,212,3,-1,0,unknown,no
39186,35,blue-collar,single,secondary,no,-295,yes,yes,cellular,18,may,173,2,-1,0,unknown,no
7672,53,technician,divorced,primary,no,7290,yes,no,unknown,30,may,153,1,-1,0,unknown,no
32630,38,management,married,tertiary,no,-113,yes,no,cellular,17,apr,141,1,323,3,failure,no
27260,31,technician,single,secondary,no,13,no,no,cellular,21,nov,208,1,-1,0,unknown,no
32090,78,unknown,married,unknown,no,2235,no,no,telephone,14,apr,300,3,-1,0,unknown,yes
26230,37,technician,married,secondary,no,523,yes,no,cellular,20,nov,232,4,-1,0,unknown,no
24224,55,entrepreneur,married,primary,no,199,no,no,cellular,17,nov,176,1,-1,0,unknown,no
17992,35,services,married,secondary,no,5,no,no,cellular,30,jul,153,2,-1,0,unknown,no
1782,29,management,single,tertiary,no,726,yes,no,unknown,9,may,200,3,-1,0,unknown,no
17231,36,blue-collar,married,secondary,no,1587,yes,no,cellular,28,jul,200,2,-1,0,unknown,no
42189,63,retired,divorced,primary,no,109,no,no,cellular,10,nov,406,2,-1,0,unknown,yes
7627,45,blue-collar,married,secondary,no,1964,yes,no,unknown,30,may,78,1,-1,0,unknown,no
5454,32,management,married,tertiary,no,1522,yes,no,unknown,23,may,302,3,-1,0,unknown,no
7566,35,blue-collar,single,primary,no,293,yes,no,unknown,30,may,521,2,-1,0,unknown,no
8853,29,self-employed,married,tertiary,yes,-1083,yes,no,unknown,4,jun,139,2,-1,0,unknown,no
13829,34,admin.,married,secondary,no,0,yes,no,telephone,10,jul,38,1,-1,0,unknown,no
7270,30,blue-collar,married,primary,no,1127,yes,no,unknown,29,may,13,1,-1,0,unknown,no
17697,48,management,married,primary,no,312,no,no,cellular,29,jul,1186,4,-1,0,unknown,no
31174,30,management,single,tertiary,no,5561,yes,no,cellular,27,feb,195,1,100,1,success,yes
6442,31,blue-collar,single,secondary,no,369,yes,yes,unknown,27,may,30,8,-1,0,unknown,no
383,40,management,married,secondary,no,8486,no,no,unknown,6,may,260,3,-1,0,unknown,no
13144,42,unemployed,divorced,secondary,no,2699,no,no,cellular,8,jul,92,2,-1,0,unknown,no
20602,31,management,married,tertiary,no,1514,no,no,cellular,12,aug,284,2,-1,0,unknown,no
1344,49,services,married,secondary,no,-22,yes,no,unknown,8,may,70,1,-1,0,unknown,no
29325,70,management,married,tertiary,no,13297,no,no,cellular,2,feb,579,2,-1,0,unknown,no
41827,31,technician,married,tertiary,no,442,no,no,cellular,15,oct,244,1,-1,0,unknown,no
34324,32,blue-collar,married,secondary,no,119,no,no,cellular,4,may,20,5,-1,0,unknown,no
332,42,blue-collar,married,unknown,no,57,yes,no,unknown,5,may,425,2,-1,0,unknown,no
38096,30,technician,divorced,tertiary,no,317,yes,no,cellular,15,may,165,3,294,5,failure,no
18925,52,management,married,secondary,no,5601,no,no,cellular,4,aug,46,1,-1,0,unknown,no
29775,38,admin.,single,secondary,no,221,yes,no,cellular,4,feb,93,2,274,2,failure,no
30449,38,technician,divorced,tertiary,no,915,yes,no,cellular,5,feb,22,7,266,4,other,no
4483,39,entrepreneur,married,tertiary,no,2644,yes,no,unknown,20,may,253,1,-1,0,unknown,no
1850,29,management,married,tertiary,no,-6,yes,no,unknown,9,may,324,1,-1,0,unknown,no
4149,30,blue-collar,married,primary,no,392,yes,no,unknown,19,may,351,1,-1,0,unknown,no
1233,42,technician,married,secondary,no,0,yes,no,unknown,8,may,66,2,-1,0,unknown,no
21638,49,admin.,married,tertiary,no,8413,no,no,cellular,19,aug,131,6,-1,0,unknown,no
13815,52,services,married,secondary,no,2072,no,no,cellular,10,jul,224,1,-1,0,unknown,no
20127,34,technician,married,secondary,no,268,no,no,cellular,11,aug,47,4,-1,0,unknown,no
20975,32,unemployed,married,tertiary,no,394,yes,no,cellular,14,aug,266,2,-1,0,unknown,no
30598,56,admin.,married,secondary,no,1554,yes,yes,cellular,6,feb,15,6,190,27,other,no
7995,44,entrepreneur,married,tertiary,no,307,yes,no,unknown,2,jun,338,2,-1,0,unknown,no
8193,39,technician,single,secondary,no,122,yes,no,unknown,2,jun,158,1,-1,0,unknown,no
22027,38,technician,single,tertiary,no,221,no,no,cellular,20,aug,79,3,-1,0,unknown,no
29485,43,blue-collar,divorced,primary,no,177,no,no,cellular,3,feb,124,1,-1,0,unknown,no
8330,49,blue-collar,married,primary,no,355,yes,no,unknown,2,jun,253,7,-1,0,unknown,no
6256,52,technician,divorced,secondary,no,388,yes,yes,unknown,27,may,139,1,-1,0,unknown,no
37880,55,blue-collar,divorced,unknown,no,1545,yes,no,cellular,14,may,59,1,345,2,failure,no
17456,50,admin.,single,secondary,no,133,no,no,cellular,28,jul,890,4,-1,0,unknown,yes
15456,26,technician,single,secondary,yes,-454,no,yes,cellular,18,jul,652,2,-1,0,unknown,no
9315,47,unemployed,married,primary,no,122,no,yes,unknown,5,jun,240,3,-1,0,unknown,no
6402,35,management,married,tertiary,no,-718,yes,yes,unknown,27,may,318,3,-1,0,unknown,no
19400,50,technician,married,secondary,no,10757,yes,no,cellular,6,aug,276,3,-1,0,unknown,no
24549,45,management,married,tertiary,no,1932,yes,no,cellular,17,nov,146,1,-1,0,unknown,no
5437,31,unemployed,single,tertiary,no,1611,yes,no,unknown,23,may,154,2,-1,0,unknown,no
13137,29,management,married,tertiary,no,0,no,yes,cellular,8,jul,574,2,-1,0,unknown,no
34464,46,admin.,single,tertiary,no,2889,yes,no,cellular,5,may,494,1,-1,0,unknown,yes
40674,44,admin.,married,secondary,no,0,yes,no,cellular,6,aug,142,1,260,1,other,no
3490,33,management,divorced,tertiary,no,893,yes,no,unknown,15,may,279,9,-1,0,unknown,no
26208,30,management,married,tertiary,no,196,no,no,cellular,20,nov,68,1,101,4,other,no
11867,45,blue-collar,married,primary,no,186,no,no,unknown,20,jun,554,2,-1,0,unknown,no
29972,30,management,single,tertiary,no,222,no,yes,cellular,4,feb,111,1,204,2,other,no
8511,27,admin.,single,secondary,no,691,yes,no,unknown,3,jun,418,2,-1,0,unknown,no
15513,32,admin.,divorced,secondary,no,-46,no,yes,cellular,18,jul,1373,4,-1,0,unknown,yes
3094,45,entrepreneur,married,secondary,no,245,yes,no,unknown,14,may,126,3,-1,0,unknown,no
34059,40,admin.,divorced,secondary,no,2129,no,no,cellular,30,apr,452,1,-1,0,unknown,yes
27241,35,management,married,tertiary,no,365,no,no,cellular,21,nov,168,2,-1,0,unknown,no
17143,31,entrepreneur,divorced,tertiary,no,1767,no,no,telephone,25,jul,395,6,-1,0,unknown,no
7371,38,blue-collar,married,primary,no,498,yes,no,unknown,29,may,107,2,-1,0,unknown,no
31515,41,services,married,unknown,no,1236,yes,no,cellular,2,apr,229,2,-1,0,unknown,no
25295,54,blue-collar,married,secondary,no,1070,no,no,cellular,18,nov,373,4,-1,0,unknown,no
26676,59,technician,married,secondary,no,4263,no,yes,cellular,20,nov,426,2,-1,0,unknown,no
39711,21,blue-collar,single,secondary,no,2265,no,no,cellular,27,may,156,4,99,2,success,no
38367,60,blue-collar,married,primary,no,38,yes,no,cellular,15,may,109,11,373,1,other,no
29904,41,blue-collar,divorced,primary,no,548,yes,yes,cellular,4,feb,149,1,250,1,failure,no
8102,37,technician,married,secondary,no,410,yes,yes,unknown,2,jun,317,6,-1,0,unknown,no
28279,33,management,married,tertiary,no,603,yes,no,cellular,29,jan,265,1,-1,0,unknown,no
31064,45,technician,married,secondary,no,2403,no,no,cellular,13,feb,147,2,84,1,failure,no
39712,26,student,single,tertiary,no,13107,yes,no,cellular,27,may,112,2,-1,0,unknown,no
16114,50,housemaid,divorced,primary,no,34,yes,no,cellular,22,jul,160,2,-1,0,unknown,no
31,57,technician,married,secondary,no,839,no,yes,unknown,5,may,225,1,-1,0,unknown,no
26979,39,blue-collar,single,secondary,no,4619,no,no,cellular,21,nov,104,1,-1,0,unknown,no
44023,60,retired,married,secondary,no,2060,no,no,cellular,29,jun,135,4,95,4,failure,no
26776,32,technician,single,tertiary,no,2185,no,no,cellular,20,nov,354,2,-1,0,unknown,no
12346,26,technician,single,secondary,no,-266,no,yes,unknown,26,jun,667,3,-1,0,unknown,no
242,43,entrepreneur,married,unknown,no,100,yes,no,unknown,5,may,702,1,-1,0,unknown,no
16209,34,blue-collar,married,secondary,no,246,yes,no,cellular,22,jul,532,1,-1,0,unknown,no
41060,26,technician,single,tertiary,no,777,yes,no,cellular,14,aug,260,2,463,1,failure,no
3484,59,management,married,tertiary,no,2319,yes,no,unknown,15,may,132,32,-1,0,unknown,no
36360,48,entrepreneur,married,secondary,no,0,yes,no,cellular,11,may,430,3,-1,0,unknown,no
13390,42,management,married,tertiary,no,0,yes,no,cellular,9,jul,98,1,-1,0,unknown,no
13163,33,blue-collar,married,tertiary,no,870,no,yes,cellular,8,jul,545,3,-1,0,unknown,no
11410,42,blue-collar,married,primary,no,692,no,yes,unknown,19,jun,207,1,-1,0,unknown,no
31738,20,student,single,unknown,no,8860,no,no,cellular,7,apr,98,2,-1,0,unknown,no
25494,33,management,single,tertiary,no,102,yes,yes,cellular,19,nov,199,1,-1,0,unknown,no
19565,42,management,single,tertiary,no,100,no,no,cellular,7,aug,64,2,-1,0,unknown,no
37756,37,technician,divorced,secondary,no,5957,yes,no,cellular,14,may,64,3,177,2,failure,no
9583,40,admin.,married,secondary,no,2199,no,no,unknown,6,jun,38,3,-1,0,unknown,no
27032,33,blue-collar,married,unknown,no,2655,yes,no,cellular,21,nov,195,1,-1,0,unknown,no
7750,57,technician,married,secondary,no,0,yes,yes,unknown,30,may,200,2,-1,0,unknown,no
32211,33,housemaid,single,tertiary,no,23663,yes,no,cellular,16,apr,199,2,146,2,failure,no
37114,43,housemaid,single,primary,no,800,yes,no,cellular,13,may,902,1,-1,0,unknown,yes
7490,32,blue-collar,married,secondary,no,544,no,no,unknown,29,may,69,3,-1,0,unknown,no
1182,42,blue-collar,married,primary,no,271,yes,no,unknown,8,may,84,4,-1,0,unknown,no
10002,39,blue-collar,married,secondary,no,138,no,no,unknown,9,jun,61,2,-1,0,unknown,no
35074,32,blue-collar,married,primary,no,-6,yes,no,cellular,6,may,169,2,-1,0,unknown,no
17443,27,entrepreneur,married,tertiary,no,59,no,no,cellular,28,jul,306,6,-1,0,unknown,no
25420,36,housemaid,married,secondary,no,205,yes,no,telephone,18,nov,176,4,-1,0,unknown,no
31856,35,unemployed,married,tertiary,no,1057,yes,no,cellular,8,apr,902,2,-1,0,unknown,no
35203,34,blue-collar,divorced,secondary,no,-131,yes,no,cellular,7,may,132,1,356,1,failure,no
21516,32,technician,married,tertiary,no,264,yes,no,cellular,19,aug,103,7,-1,0,unknown,no
19872,41,technician,married,secondary,no,187,no,no,cellular,8,aug,387,2,-1,0,unknown,no
34315,31,management,single,tertiary,no,775,yes,no,cellular,4,may,99,2,14,3,failure,no
7813,45,technician,married,secondary,no,2124,yes,no,unknown,30,may,84,3,-1,0,unknown,no
42271,39,admin.,married,secondary,no,260,yes,no,cellular,13,nov,226,1,94,4,success,yes
4879,34,management,single,tertiary,no,0,yes,no,unknown,21,may,759,1,-1,0,unknown,no
15460,49,blue-collar,married,primary,no,201,yes,yes,cellular,18,jul,297,2,-1,0,unknown,no
40528,52,technician,married,tertiary,no,523,yes,yes,cellular,8,jul,113,1,-1,0,unknown,no
